,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand
2965,1__PF-06861930____,SCRN_186,00119131-1950,RKB-03635833,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,1,225.0,56848.3125,0,DCE,25.0,18.0,0.0625,,,,,,0.0625,MFCD09839141,N1=C(O[C@@H]([C@H]1C(OP(=O)(C1CCCCC1)C1CCCCC1)(Cc1ccccc1)Cc1ccccc1)C)c1ccccc1.[B-](c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.C1=CCCC=CCC1.[Ir+],,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,,,,,Hydrogenation,N1=C(O[C@@H]([C@H]1C(OP(=O)(C1CCCCC1)C1CCCCC1)(Cc1ccccc1)Cc1ccccc1)C)c1ccccc1.[B-](c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.C1=CCCC=CCC1.[Ir+],
2966,1__PF-06861930____,SCRN_186,00119131-1950,RKB-03635834,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,1,225.0,56418.09375,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD04117688,p1(N([C@H](c2ccccc2)C)[C@H](c2ccccc2)C)oc2c(c3c(o1)ccc1c3cccc1)c1c(cc2)cccc1,Ir-93,0.125,MFCD04117688,p1(N([C@H](c2ccccc2)C)[C@H](c2ccccc2)C)oc2c(c3c(o1)ccc1c3cccc1)c1c(cc2)cccc1,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],p1(N([C@H](c2ccccc2)C)[C@H](c2ccccc2)C)oc2c(c3c(o1)ccc1c3cccc1)c1c(cc2)cccc1
2967,1__PF-06861930____,SCRN_186,00119131-1950,RKB-03635835,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,1,225.0,55201.486328125,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD09265091,,Ir-93,0.125,MFCD09265091,,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],
2968,1__PF-06861930____,SCRN_186,00119131-1950,RKB-03635836,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,1,225.0,52567.84375,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD08561151,Cc1cc(cc(C)c1OC)P(c1cc(C)c(c(C)c1)OC)C1CCCC1[C@@H](C)P(C1CCCCC1)C1CCCCC1.C1CCCC1.[Fe],Ir-93,0.125,MFCD08561151,Cc1cc(cc(C)c1OC)P(c1cc(C)c(c(C)c1)OC)C1CCCC1[C@@H](C)P(C1CCCCC1)C1CCCCC1.C1CCCC1.[Fe],,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],Cc1cc(cc(C)c1OC)P(c1cc(C)c(c(C)c1)OC)C1CCCC1[C@@H](C)P(C1CCCCC1)C1CCCCC1.C1CCCC1.[Fe]
2969,1__PF-06861930____,SCRN_186,00119131-1950,RKB-03635837,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,1,225.0,52483.17578125,0,DCE,25.0,18.0,0.0625,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],MFCD00010805,c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)c(P(c2ccccc2)c2ccccc2)ccc2c1cccc2,Ir-93,0.125,MFCD00010805,c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)c(P(c2ccccc2)c2ccccc2)ccc2c1cccc2,,,,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,,,,,,,,,None,,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],c1(c2c(P(c3ccccc3)c3ccccc3)ccc3c2cccc3)c(P(c2ccccc2)c2ccccc2)ccc2c1cccc2
2970,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614354,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,2092.89379882813,-12.4799751950806,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD09753003,c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2,Rh(COD)2+BF4-,0.25,MFCD09753003,c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2,,,(R)-DTBM-SEGPHOS,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,c1(c2c(P(c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)c3cc(c(c(c3)C(C)(C)C)OC)C(C)(C)C)ccc3c2OCO3)c(P(c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)OC)C(C)(C)C)ccc2c1OCO2
2971,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614361,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1849.26440429688,25.3317177557007,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,,,Rh(COD)2+BF4-,0.25,MFCD10566958,C(c1cc(C(F)(F)F)cc(N2C(C(=C(C2=O)P2[C@@H](CC[C@H]2C)C)P2[C@@H](CC[C@H]2C)C)=O)c1)(F)(F)F,,,catASium MNXylF(R),1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,C(c1cc(C(F)(F)F)cc(N2C(C(=C(C2=O)P2[C@@H](CC[C@H]2C)C)P2[C@@H](CC[C@H]2C)C)=O)c1)(F)(F)F
2972,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614362,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1652.82818603516,-10.5615201394301,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,,,Rh(COD)2+BF4-,0.25,MFCD08561127,C1CCCC1.[Fe].c1(cc(P([C@@H](C)C2CCCC2c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc(c1)C(F)(F)F)C(F)(F)F,,,Walphos SL-W008-1,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,C1CCCC1.[Fe].c1(cc(P([C@@H](C)C2CCCC2c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc(c1)C(F)(F)F)C(F)(F)F
2973,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614367,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,2379.12756347657,18.7764910828033,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD20527207,[Fe].C1(CCCC1P(c1ccccc1)C1CCCC1)[C@@H](N(C)C)C.[Fe].C1CCCC1.C1CCCC1P(c1ccccc1)C1CCCC1[C@@H](N(C)C)C.[Fe].C1CCCC1,Rh(COD)2+BF4-,0.25,MFCD20527207,[Fe].C1(CCCC1P(c1ccccc1)C1CCCC1)[C@@H](N(C)C)C.[Fe].C1CCCC1.C1CCCC1P(c1ccccc1)C1CCCC1[C@@H](N(C)C)C.[Fe].C1CCCC1,,,Trifer,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,[Fe].C1(CCCC1P(c1ccccc1)C1CCCC1)[C@@H](N(C)C)C.[Fe].C1CCCC1.C1CCCC1P(c1ccccc1)C1CCCC1[C@@H](N(C)C)C.[Fe].C1CCCC1
2974,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614368,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1989.37609863281,-8.96087487188566,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD00085365,P([C@H]1[C@H](P(c2ccccc2)c2ccccc2)[C@@H]2C[C@H]1C=C2)(c1ccccc1)c1ccccc1,Rh(COD)2+BF4-,0.25,MFCD00085365,P([C@H]1[C@H](P(c2ccccc2)c2ccccc2)[C@@H]2C[C@H]1C=C2)(c1ccccc1)c1ccccc1,,,"(R,R)-NORPHOS",1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,P([C@H]1[C@H](P(c2ccccc2)c2ccccc2)[C@@H]2C[C@H]1C=C2)(c1ccccc1)c1ccccc1
2975,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614373,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1807.92462158203,-20.2394500908258,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD08459345,,Rh(COD)2+BF4-,0.25,MFCD08459345,,,,(R)-Tol-SDP,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,
2976,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614374,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1692.79638671875,-12.3472783771537,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD02684549,P1(c2c(P3[C@H](CC[C@@H]3C(C)C)C(C)C)cccc2)[C@H](CC[C@@H]1C(C)C)C(C)C,Rh(COD)2+BF4-,0.25,MFCD02684549,P1(c2c(P3[C@H](CC[C@@H]3C(C)C)C(C)C)cccc2)[C@H](CC[C@@H]1C(C)C)C(C)C,,,"(R,R)-i-Pr-DUPHOS",1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,P1(c2c(P3[C@H](CC[C@@H]3C(C)C)C(C)C)cccc2)[C@H](CC[C@@H]1C(C)C)C(C)C
2977,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614379,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1456.91351318359,17.2222403527832,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,,,Rh(COD)2+BF4-,0.25,MFCD08561169,C1CCCC1.[Fe].C[C@@H](C1CCCC1P(c1ccco1)c1occc1)P(c1c(cccc1)C)c1c(cccc1)C,,,SL-J452-2,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,C1CCCC1.[Fe].C[C@@H](C1CCCC1P(c1ccco1)c1occc1)P(c1c(cccc1)C)c1c(cccc1)C
2978,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614380,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1951.44921875,100,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD04038736,P(C1C([C@H](P(C(C)(C)C)C(C)(C)C)C)CCC1)(c1ccc(cc1)C(F)(F)F)c1ccc(cc1)C(F)(F)F.C1CCCC1.[Fe],Rh(COD)2+BF4-,0.25,MFCD04038736,P(C1C([C@H](P(C(C)(C)C)C(C)(C)C)C)CCC1)(c1ccc(cc1)C(F)(F)F)c1ccc(cc1)C(F)(F)F.C1CCCC1.[Fe],,,R-Josiphos SL-J011-1,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,P(C1C([C@H](P(C(C)(C)C)C(C)(C)C)C)CCC1)(c1ccc(cc1)C(F)(F)F)c1ccc(cc1)C(F)(F)F.C1CCCC1.[Fe]
2979,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614385,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1924.61785888672,-14.6496747417043,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD08459344,,Rh(COD)2+BF4-,0.25,MFCD08459344,,,,(R)-SDP,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,
2980,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614386,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1048.8447265625,-20.3344779458798,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,,,Rh(COD)2+BF4-,0.25,MFCD09265070,c1(c(c(C=N[C@@H]2[C@@H](N=Cc3c(c(cc(c3)C(C)(C)C)CN3CCOCC3)O)CCCC2)cc(c1)C(C)(C)C)O)CN1CCOCC1,,,Salen,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,c1(c(c(C=N[C@@H]2[C@@H](N=Cc3c(c(cc(c3)C(C)(C)C)CN3CCOCC3)O)CCCC2)cc(c1)C(C)(C)C)O)CN1CCOCC1
2981,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614391,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1267.13415527344,19.0345366534869,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD04974235,c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)cc(nc2OC)OC)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)cc(nc1OC)OC,Rh(COD)2+BF4-,0.25,MFCD04974235,c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)cc(nc2OC)OC)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)cc(nc1OC)OC,,,(S)-Xylyl-P-Phos,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,c1(c2c(P(c3cc(cc(c3)C)C)c3cc(cc(c3)C)C)cc(nc2OC)OC)c(P(c2cc(cc(c2)C)C)c2cc(cc(c2)C)C)cc(nc1OC)OC
2982,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614392,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1096.45156860352,-8.03374755852071,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,MFCD08561151,Cc1cc(cc(C)c1OC)P(c1cc(C)c(c(C)c1)OC)C1CCCC1[C@@H](C)P(C1CCCCC1)C1CCCCC1.C1CCCC1.[Fe],Rh(COD)2+BF4-,0.25,MFCD08561151,Cc1cc(cc(C)c1OC)P(c1cc(C)c(c(C)c1)OC)C1CCCC1[C@@H](C)P(C1CCCCC1)C1CCCCC1.C1CCCC1.[Fe],,,SL-J007-1,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,Cc1cc(cc(C)c1OC)P(c1cc(C)c(c(C)c1)OC)C1CCCC1[C@@H](C)P(C1CCCCC1)C1CCCCC1.C1CCCC1.[Fe]
2983,1__PF-06835909____,SCRN_236,00119131-1848,RKB-03614397,HYDROGENATION,Metal Mediated,[OH:1][C:2](\[CH:4]=[C:5](\[C:12]([F:15])([F:14])[F:13])/[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3]>>[OH:1][C:2]([CH2:4][CH:5]([C:12]([F:15])([F:14])[F:13])[c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)=[O:3],PF-06856194,OC(=O)CC(c1ccccc1)C(F)(F)F,1,,1014.44415283203,3.60976791946745,MeOH,25.0,18.0,0.125,,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,,,Rh(COD)2+BF4-,0.25,MFCD18827475,C1CCCC1P(C1CCCCC1)C1CCCCC1.C1CCCC1.C1CCC(C1)P(c1ccccc1)C1C(CCC1)[C@H](C)N(C)C.[Fe].[Fe],,,ChenPhos,1.0,PF-06835909,c1cccc(c1)C(\C(F)(F)F)=C/C(O)=O,,,,,,,,,,0.02,,,Hydrogenation,[B-](F)(F)(F)F.[Rh+].C1=CCCC=CCC1.C1=CCCC=CCC1,C1CCCC1P(C1CCCCC1)C1CCCCC1.C1CCCC1.C1CCC(C1)P(c1ccccc1)C1C(CCC1)[C@H](C)N(C)C.[Fe].[Fe]
