,Unnamed: 0,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,react_1_canon,react_2_canon,halide,nuc,catalyst,ligand,Year
618,670,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612255,ULLMANN,Metal Mediated,[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][OH:4].[CH3:11][C:12]([c:28]([c:16]1[O:15][CH:14]2[c:29]3[cH:34][cH:33][c:32](I)[cH:31][cH:30]3)[cH:27][c:19]([O:20][CH:21]4[O:26][CH2:25][CH2:24][CH2:23][CH2:22]4)[cH:18][cH:17]1)=[C:13]2[c:35]5[cH:47][cH:46][c:38]([O:39][CH:40]6[O:45][CH2:44][CH2:43][CH2:42][CH2:41]6)[cH:37][cH:36]5>>[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][O:4][c:32]2[cH:33][cH:34][c:29]([CH:14]3[C:13]([c:35]4[cH:47][cH:46][c:38]([O:39][CH:40]5[O:45][CH2:44][CH2:43][CH2:42][CH2:41]5)[cH:37][cH:36]4)=[C:12]([CH3:11])[c:28]([c:16]6[O:15]3)[cH:27][c:19]([O:20][CH:21]7[O:26][CH2:25][CH2:24][CH2:23][CH2:22]7)[cH:18][cH:17]6)[cH:30][cH:31]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,927836.69140625,0.0,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00004976,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,CuI,0.25,MFCD00004976,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,,,Bathophenanthroline,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,2015
619,671,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612256,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,923475.06640625,-0.211889368384116,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00004974,c12c3c(c(c(cn3)C)C)ccc1c(c(cn2)C)C,CuI,0.25,MFCD00004974,c12c3c(c(c(cn3)C)C)ccc1c(c(cn2)C)C,,,"3,4,7,8-Tetramethyl-1,10-phenanthroline",1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,c12c3c(c(c(cn3)C)C)ccc1c(c(cn2)C)C,2015
620,672,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612257,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,922269.3125,0.0,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,PF-04672526,c1ccc(c(c1C(C)C)NC(C(=O)O)=O)C(C)C,CuI,0.25,PF-04672526,c1ccc(c(c1C(C)C)NC(C(=O)O)=O)C(C)C,,,DMPAO-iPr,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,c1ccc(c(c1C(C)C)NC(C(=O)O)=O)C(C)C,2015
621,673,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612258,ULLMANN,Metal Mediated,[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][OH:4].[CH3:11][C:12]([c:28]([c:16]1[O:15][CH:14]2[c:29]3[cH:34][cH:33][c:32](I)[cH:31][cH:30]3)[cH:27][c:19]([O:20][CH:21]4[O:26][CH2:25][CH2:24][CH2:23][CH2:22]4)[cH:18][cH:17]1)=[C:13]2[c:35]5[cH:47][cH:46][c:38]([O:39][CH:40]6[O:45][CH2:44][CH2:43][CH2:42][CH2:41]6)[cH:37][cH:36]5>>[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][O:4][c:32]2[cH:33][cH:34][c:29]([CH:14]3[C:13]([c:35]4[cH:47][cH:46][c:38]([O:39][CH:40]5[O:45][CH2:44][CH2:43][CH2:42][CH2:41]5)[cH:37][cH:36]4)=[C:12]([CH3:11])[c:28]([c:16]6[O:15]3)[cH:27][c:19]([O:20][CH:21]7[O:26][CH2:25][CH2:24][CH2:23][CH2:22]7)[cH:18][cH:17]6)[cH:30][cH:31]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,916624.044921875,-0.585277697409866,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,CuI,0.25,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,,,DMPAO,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,N(C(C(=O)O)=O)c1c(cccc1C)C,2015
622,674,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612259,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,911636.833984375,-0.194642014809572,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,CuI,0.25,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,,,Phen(CO2H)2,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,2015
623,675,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612260,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,909930.3671875,-0.455120419245813,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00134224,c12c3c(ccc1cccn2)cccn3.[Cu](Cl)Cl,CuI,0.25,MFCD00134224,c12c3c(ccc1cccn2)cccn3.[Cu](Cl)Cl,,,Phen.CuCl2,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,c12c3c(ccc1cccn2)cccn3.[Cu](Cl)Cl,2015
624,676,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612261,ULLMANN,Metal Mediated,[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][OH:4].[CH3:11][C:12]([c:28]([c:16]1[O:15][CH:14]2[c:29]3[cH:34][cH:33][c:32](I)[cH:31][cH:30]3)[cH:27][c:19]([O:20][CH:21]4[O:26][CH2:25][CH2:24][CH2:23][CH2:22]4)[cH:18][cH:17]1)=[C:13]2[c:35]5[cH:47][cH:46][c:38]([O:39][CH:40]6[O:45][CH2:44][CH2:43][CH2:42][CH2:41]6)[cH:37][cH:36]5>>[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][O:4][c:32]2[cH:33][cH:34][c:29]([CH:14]3[C:13]([c:35]4[cH:47][cH:46][c:38]([O:39][CH:40]5[O:45][CH2:44][CH2:43][CH2:42][CH2:41]5)[cH:37][cH:36]4)=[C:12]([CH3:11])[c:28]([c:16]6[O:15]3)[cH:27][c:19]([O:20][CH:21]7[O:26][CH2:25][CH2:24][CH2:23][CH2:22]7)[cH:18][cH:17]6)[cH:30][cH:31]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,909899.308105469,-0.0071630096369396,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00064318,C([C@@H]1CCCN1)(O)=O,CuI,0.25,MFCD00064318,C([C@@H]1CCCN1)(O)=O,,,L-Proline,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,C([C@@H]1CCCN1)(O)=O,2015
625,677,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612262,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,900009.4296875,-0.455741397749863,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00044018,C(C(CN)(C)C)N(C)C,CuI,0.25,MFCD00044018,C(C(CN)(C)C)N(C)C,,,"N,N,2,2-Tetramethyl-1,3-propanediamine",1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,C(C(CN)(C)C)N(C)C,2015
626,678,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612263,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,899297.80078125,-0.19604392653302,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00149306,,CuI,0.25,MFCD00149306,Cc1ccc2ccc3ccc(C)nc3c2n1,,,Neocuproine.0.5H2O,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,Cc1ccc2ccc3ccc(C)nc3c2n1,2015
627,679,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612264,ULLMANN,Metal Mediated,[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][OH:4].[CH3:11][C:12]([c:28]([c:16]1[O:15][CH:14]2[c:29]3[cH:34][cH:33][c:32](I)[cH:31][cH:30]3)[cH:27][c:19]([O:20][CH:21]4[O:26][CH2:25][CH2:24][CH2:23][CH2:22]4)[cH:18][cH:17]1)=[C:13]2[c:35]5[cH:47][cH:46][c:38]([O:39][CH:40]6[O:45][CH2:44][CH2:43][CH2:42][CH2:41]6)[cH:37][cH:36]5>>[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][O:4][c:32]2[cH:33][cH:34][c:29]([CH:14]3[C:13]([c:35]4[cH:47][cH:46][c:38]([O:39][CH:40]5[O:45][CH2:44][CH2:43][CH2:42][CH2:41]5)[cH:37][cH:36]4)=[C:12]([CH3:11])[c:28]([c:16]6[O:15]3)[cH:27][c:19]([O:20][CH:21]7[O:26][CH2:25][CH2:24][CH2:23][CH2:22]7)[cH:18][cH:17]6)[cH:30][cH:31]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,883991.7890625,-0.54824975546003,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00455733,c12c3c(c(cc1cccn2)N)cccn3,CuI,0.25,MFCD00455733,c12c3c(c(cc1cccn2)N)cccn3,,,Phen-5-amine,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,c12c3c(c(cc1cccn2)N)cccn3,2015
628,680,0__PF-06853100__MFCD23381340__,SCRN_52,00119131-1824,RKB-03612265,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,878488.412109375,-0.536671341908478,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,PF-03697730,OC(=O)CNC(=O)c1ccccn1,CuI,0.25,PF-03697730,O=C(O)CNC(=O)c1ccccn1,,,PF-03697730,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,CC1=C(c2ccc(OC3CCCCO3)cc2)C(c2ccc(I)cc2)Oc2ccc(OC3CCCCO3)cc21,C[C@@H](CO)N1CC[C@@H](C)C1,[Cu]I,O=C(O)CNC(=O)c1ccccn1,2015
